Id,Module Name,Key,Server Code,Application,Owner(Team),Managed by Heliopolis?
1336,New Classroom - disc_alt_service,disc_alt_service,,classroom,Winterfell Wolves,FALSE
1337,fep-transcripts-templates,fep_transcripts_templates,,Templating,Premium,TRUE
1338,New Classroom - disc_alt_spellcheck,disc_alt_spellcheck,,classroom,Winterfell Wolves,FALSE
1339,New Classroom - disc_alt_provision,disc_alt_provision,,classroom,Winterfell Wolves,FALSE
1341,user-notifications-widget,user_notifications,,Templating,Premium,TRUE
1344,Subversion (Code),subversion_code,,Subversion,Dynamites,TRUE
1345,BambooDB,bamboodb,,Bamboo,Dynamites,TRUE
1346,BambooUI,bambooui,,Bamboo,Dynamites,TRUE
1347,fep_tools4j,fep_tools4j,,Templating,Premium,TRUE
1350,Transcript Simp MemCache,trmc,,Transcript Order Negotiator,Premium,FALSE
1351,Transcript SIMP,tr_rs,,Equity Award Admin,Premium,TRUE
1353,Deployment repo,deploymentrepo,,Automation Tools,Cloud Ninjas,FALSE
1354,Subversion (Config2),subversionconfig2,,Subversion,Dynamites,FALSE
1355,Crowd,crowd,,Crowd,Dynamites,TRUE
1357,New Classroom - Classroom LAD,classroom_lad,,classroom,Winterfell Wolves,TRUE
1358,New Classroom - LAD Service,lad_service,,classroom,Winterfell Wolves,TRUE
1360,JIRA QC for Vocado,jira_vocado,,Jira QC - Financial Aid,Dare Devils,FALSE
1362,Artifactory DB,artifactory_db,,Artifactory,Cloud Ninjas,FALSE
1364,TRON,tron,,Transcript Order Negotiator,Premium,TRUE
1365,Test Wizard,testwizard,,Heliopolis Test Environment,Cloud Ninjas,FALSE
1369,Profile Memcache,profile_memcache,,Profile Services,Avatars,FALSE
1370,Portal Enhancement Project (PEP) Memcached,pepm,,Portal Enhancement Project (PEP),Premium,FALSE
1371,Services COE Memcached,coe_memcached,,Platform Academic Services,Winterfell Wolves,FALSE
1372,Middleware Database,database_middleware,,Middleware Oracle Integration Suite,Bank Roller$,FALSE
1374,P-Wave Database,pwave_db,,Learning Analytics (P-Wave),Data Knights,FALSE
1380,MongoDB Management Service,mongomms,,MongoDB Management Services,Avatars,TRUE
1383,fep-portal-templates,fep_portal_templates,,Templating,Premium,TRUE
1384,analytics-templates,fep_analytics_templates,,Templating,Premium,TRUE
1386,Progress Report,pwave_viz,,Learning Analytics (P-Wave),Data Knights,TRUE
1387,program-templates,program_templates,,Templating,Premium,FALSE
1388,common-elements-templates,common_elements_templates,,Templating,Premium,TRUE
1389,Automation Testing,automation_testing,,Automation Tools,Cloud Ninjas,TRUE
1391,PDF Renderer,pdf_renderer,,Content Pipeline,Premium,FALSE
1393,Hyperion Planning,hyperion_planning,,Hyperion,Capital Gain$,FALSE
1394,Hyperion Financial Management,hyperion_financial_mgmt,,Hyperion,Capital Gain$,FALSE
1395,Hyperion Strategic Finance,hyperion_strategic_finance,,Hyperion,Capital Gain$,FALSE
1396,UCP Genesys LRM,ucp_genlrm,,UCP Genesys,Advantage Squad,FALSE
1397,AcademicPlan-templates,AcademicPlan_templates,,Templating,Premium,TRUE
1398,Progress Report Cache,progress_report_cache,,Learning Analytics (P-Wave),Data Knights,FALSE
1399,ncl-resources-templates,ncl_resources_templates,,Templating,Premium,TRUE
1400,Weblogic-Fusion (Forms & reports),wls_fr,,OSIRIS - Online Student Information Records Inquiry System,Phoenix Wizards,TRUE
1401,P-Wave Reporting,pwave_reporting,,Learning Analytics (P-Wave),Data Knights,FALSE
1404,POC ST MongoDB,poc_mongo,,DPS Database,Avatars,FALSE
1406,UCP Genesys Pulse,ucp_pulse,,UCP Genesys,Advantage Squad,FALSE
1407,Heliopolis Test module (for QA),testmodule,,Heliopolis Test Environment,Cloud Ninjas,TRUE
1408,Vitrium Protected PDF,vitppdf,,Content Pipeline,Premium,FALSE
1409,fep-thirdparty,fep_thirdparty_templates,,Templating,Premium,TRUE
1410,Lead Management Service,leadmanagementsvc,,Lead Management Service,Advantage Squad,TRUE
1411,FinancialPlanManagement Memcache,memcache_fpm,,Financial Plan Management,Bank Roller$,TRUE
1415,eXp/Documentum - Database,exp_db,,eXp/Documentum,404's,FALSE
1416,Application Center Memcache,mem_applicationcenter,,Application Center,Phoenix Rising,TRUE
1417,New Classroom - Misc Static,classroom_misc,,classroom,Winterfell Wolves,FALSE
1418,EquityAwardYearlyDataExport,EquityAwardYearlyDataExport,,Equity Award Admin,Premium,FALSE
1419,fep-core,fep_core,,Templating,Premium,TRUE
1421,dnu_Middleware Soapui,dnu_middleware_soapui,,Middleware Oracle Integration Suite,Bank Roller$,FALSE
1424,Radt bundles,radtbundles,,Automation Tools,Cloud Ninjas,FALSE
1425,Yum repo,yum,,Automation Tools,Cloud Ninjas,FALSE
1426,AcademicSupport,academic_support,,Templating,Premium,FALSE
1427,Fieldglass,fg,,Fieldglass,High Roller$,FALSE
1428,MyPay,mypay,,MyPay,High Roller$,FALSE
1430,Successfactors,sf,,SuccessFactors,High Roller$,FALSE
1431,Gilmore,gilmore,,Gilmore,High Roller$,FALSE
1435,psauto,psauto,,Business Process Execution Language (BPEL),Bank Roller$,FALSE
1437,UCP Agent Scripting,ucp_newas,,UCP Genesys,Advantage Squad,TRUE
1438,UOPX Research Hub,uopxresearch,,UOPX Research Hub,Premium,TRUE
1439,SVN Self Serve DB,svn_selfserve_mongodb,,SVN Self Service,Cloud Ninjas,FALSE
1440,eXp/Documentum - Document Administrator,da,,eXp/Documentum,404's,TRUE
1441,UOPX Research Hub Database,uopxresearchdb,,UOPX Research Hub,Premium,FALSE
1442,eXp/Documentum - Web Services - WorkflowRules,WorkflowRules,,eXp/Documentum,404's,TRUE
1443,eXp/Documentum - Web Services - PermDataService,PermDataService,,eXp/Documentum,404's,TRUE
1444,Academic Rest Simp MemCache,armc,,Platform Academic Services,Winterfell Wolves,FALSE
1445,eXp/Documentum - Web Services - MatriculationService,MatriculationService,,eXp/Documentum,404's,TRUE
1450,Heliopolis UI,heliopolis_ui,apdb,Application Database,Cloud Ninjas,TRUE
1456,Degree Works,degree_works,,Degree Audit,Philomaths,FALSE
1461,MessageCenterRestService,messagecenterrestservice,,Message Center,Premium,FALSE
1463,AMT heath check and dashboard,amthealth,,Accreditation Management Tool,Winterfell Wolves,TRUE
1464,eXp/Documentum - eXp/DFS,emc_dfs,,eXp/Documentum,404's,TRUE
1465,DestinyOne,destinyone,,UoPhx Shopping Cart (DestinyOne),Phoenix Wizards,FALSE
1467,eXp/Documentum - DCTM-REST,dctm_rest,,eXp/Documentum,404's,TRUE
1469,eXp/Documentum - Document Composer,doc_composer,,eXp/Documentum,404's,FALSE
1471,LIS SIMP,lis_simp,,Blackboard Integration,Winterfell Wolves,TRUE
1472,eXp/Documentum - eXp Tester,documentum_exptester,,eXp/Documentum,404's,FALSE
1473,Caliper SIMP,caliper_simp,,Blackboard Integration,Winterfell Wolves,TRUE
1474,API Gateway,api_gateway,1474,API Gateway,Bank Roller$,TRUE
1476,Heliopolis Management,heliopolis_management,,Automation Tools,Cloud Ninjas,FALSE
1477,Hadoop SIMP,hadoop_simp,,Hadoop SIMP,Data Divers,TRUE
1478,Osiris Simp,osirissimp,,Shared Academic Services,Phoenix Wizards,TRUE
1479,Do Not Call plugin,donotcall,,AdminConsole,Winterfell Wolves,TRUE
1480,eXp/Documentum - Web Services - FileUploadTracking,FileUploadTracking,,eXp/Documentum,404's,TRUE
1481,Stash_DB,stash_db,,Bitbucket,Dynamites,TRUE
1482,eXp/Documentum - Web Services - Acknowledgements,Acknowledgements,,eXp/Documentum,404's,TRUE
1487,DM Zookeeper,dmzookeper,,DM Zookeeper,SMEEs,TRUE
1490,DM West website,dmwest,,DM West website,SMEEs,TRUE
1495,DM Validation module,dmvalidation,,DM Validation module,SMEEs,TRUE
1497,DM Survey module,dmsurvey,,DM Survey module,SMEEs,TRUE
1500,DM Solr Cloud,dmsolrcloud,,DM Solr,SMEEs,TRUE
1501,DM Solr,dmsolr,,DM Solr,SMEEs,FALSE
1503,DM Session,dmsession,,DM Session,SMEEs,TRUE
1519,DM RAC database,dmracdb,,DM RAC database,SMEEs,TRUE
1527,DM Profile,dmprofile,,DM Profile,SMEEs,TRUE
1529,DM PLCT UI,dmplctui,,DM PLCT,SMEEs,TRUE
1530,DM PLCT App,dmplctapp,,DM PLCT,SMEEs,TRUE
1532,DM phoenix.edu Web front-end,dmphxweb,,phoenix.edu website,SMEEs,FALSE
1533,DM phoenix.edu services (backend),dmphxedu,,phoenix.edu website,SMEEs,TRUE
1540,DM Onet,dmonet,,DM Onet,SMEEs,TRUE
1548,DM LS Solr Console,dmlssolrconsole,,DM LS Solr,SMEEs,FALSE
1549,DM LS Solr,dmlssolr,,DM LS Solr,SMEEs,FALSE
1553,DM LDAP,dmldap,,DM LDAP,Skynet,FALSE
1554,DM LaborMarket,dmlabormarket,,DM LaborMarket,SMEEs,TRUE
1573,DM Event Management,dmeventmgmt,,DM Event Management,SMEEs,TRUE
1583,DM Cassandra,dmcassandra,,DM Cassandra,SMEEs,TRUE
1589,DM Audit,dmaudit,,DM Audit,SMEEs,TRUE
1590,DM AuthZ,dmauthz,,DM Auth,SMEEs,TRUE
1591,DM AuthN,dmauthn,,DM Auth,SMEEs,TRUE
1606,Alumni website,dmalumni,,Alumni website,4-Mation,FALSE
1637,Financials Webapps,financial_webapp,,Financial Services Platform,Capital Gain$,FALSE
1638,Financial Services,financial_services,,Financial Services Platform,Capital Gain$,FALSE
1639,Pay247 CPPCommon,Pay247_CPPCommon,,Financial Services Platform,Capital Gain$,TRUE
1640,CyberSourceSOPSA,cybs_sop_sa,,Financial Services Platform,Capital Gain$,TRUE
1641,CyberSourceSOPSAReceipt,cybsr_sa,,Financial Services Platform,Capital Gain$,TRUE
1642,CybsSimApiClient,cybssimapiclient,,Financial Services Platform,Capital Gain$,TRUE
1643,CybsQueryApiClient,cybsqueryapiclient,,Financial Services Platform,Capital Gain$,TRUE
1644,Middleware RabbitMQ,ld_rabbitmq,1644,Middleware RabbitMQ Messaging,Bank Roller$,TRUE
1645,TransactionDetails,TransactionDetails,,Financial Services Platform,Capital Gain$,TRUE
1646,CardManagement,CardManagement,,Financial Services Platform,Capital Gain$,TRUE
1647,Pay247 FinCommon,pay247_fincommon,,Financial Services Platform,Capital Gain$,TRUE
1649,Vocado,vocado,,Vocado Financial Aid,High Roller$,FALSE
1650,Routing Rules Script for HAProxy,routingrules,,RADT,Cloud Ninjas,TRUE
1651,paymentplan,paymentplan,,Financial Services Platform,Capital Gain$,TRUE
1652,employersanddiscounts,employersanddiscounts,,Financial Services Platform,Capital Gain$,TRUE
1653,employernameandtype,employernameandtype,,Financial Services Platform,Capital Gain$,TRUE
1654,AllegroGraph-LP-Func,allegrographlpfunc,,classroom,Winterfell Wolves,FALSE
1655,pocdjkearn,pocdjkearn,,Templating,Premium,TRUE
1656,DNC Manager,dncmanager,,AdminConsole,Winterfell Wolves,TRUE
1657,pocfstock,pocfstock,,Templating,Premium,TRUE
1658,fepblackboard,fepblackboard,,Templating,Premium,TRUE
1659,Heliopolis Dashboard DB,heliopolis_dash_db,,Heliopolis Dashboard,Cloud Ninjas,FALSE
1660,pocpschneid,pocpschneid,,Templating,Premium,TRUE
1661,SSP Financial Aid Custom Apps,sspfaca,,Financial Aid Custom Apps,High Roller$,FALSE
1662,temyphoenix,temyphoenix,,Templating,Premium,TRUE
1663,Platform database,db_profile,,Profile - global,Avatars,FALSE
1664,Middleware RabbitMQ Error Manager,mw_rabbitmq_error_manager,1664,Middleware RabbitMQ Messaging,Bank Roller$,TRUE
1666,ETL Informatica,etl_informatica,,Informatica,Data Divers,FALSE
1667,ETL Goldengate,etl_goldengate,,GoldenGate,Data Divers,FALSE
1668,DB CONODS,db_conods,,Consolidated Operational Data Store (CONODS),Data Divers,TRUE
1670,Academic Affairs Product Development (AAPD),appdbimport1,,Academic Affairs Product Development (AAPD),EdTech,FALSE
1671,Academic Ops Mgmt System (AOMS),appdbimport2,,Academic Ops Mgmt System (AOMS),Philomaths,FALSE
1675,Bad Debt ,appdbimport6,,Bad Debt ,DSS - BI,FALSE
1685,Faculty Performance Indicator,appdbimport17,,Faculty Performance Indicator,Winterfell Wolves,FALSE
1687,AEC Workflow Tool,aecwf,,AEC Workflow Tool,Skynet,FALSE
1690,Impact 360 (VERINT),appdbimport22,,VERINT (Impact 360),Dynamites,FALSE
1694,Microsoft Office 365 - Hybrid Coexistence Environment,appdbimport26,,Microsoft Office 365,morphEUS,FALSE
1701,Phoenix Mobile (Android),appdbimport33,,Phoenix Mobile (Android),Winterfell Wolves,FALSE
1702,Phoenix Mobile (iOS),appdbimport34,,Phoenix Mobile (iOS),Winterfell Wolves,FALSE
1703,Phoenix Tablet (iOS),appdbimport35,,Phoenix Tablet (iOS),Winterfell Wolves,FALSE
1709,SOAPUI (QA),appdbimport44,,SOAPUI Testing Tool,Bank Roller$,FALSE
1715,UOPX Classroom Services,appdbimport50,,classroom,Winterfell Wolves,FALSE
1716,UOPX Curriculum Builder,appdbimport51,,classroom,Winterfell Wolves,FALSE
1719,WebDeliveryChannel,appdbimport54,,WebDeliveryChannel,Premium,TRUE
1725,Center for Math Excellence (CME),appdbimport62,,Center for Mathematics Excellence (CME),Premium,FALSE
1727,Faculty Content Area Request,appdbimport65,,Faculty Content Area Request,Philomaths,FALSE
1728,Faculty Pay History,appdbimport66,,Faculty Pay History,Philomaths,FALSE
1729,ACL,appdbimport67,,Financial Aid Custom Apps,High Roller$,FALSE
1731,FourWinds,appdbimport69,,FourWinds,morphEUS,FALSE
1735,Blackline,blackline,,Blackline,Capital Gain$,FALSE
1737,Checkpoint Firewalls,appdbimport77,,Checkpoint Firewalls,Skynet,TRUE
1746,Business Process Execution Language (BPEL),bpel,,Business Process Execution Language (BPEL),Bank Roller$,FALSE
1749,DocImporters,appdbimport90,,DocImporters,404's,FALSE
1750,Kofax,kofax,,Kofax,404's,TRUE
1752,Service Desk,appdbimport93,,Service Desk,morphEUS,FALSE
1753,Web CDS - Core,appdbimport94,,Web CDS - Core,Premium,FALSE
1754,Web CDS - Media Library,appdbimport95,,Web CDS - Media Library,Premium,FALSE
1755,Planview,appdbimport96,,Planview,The Fast and the Curious,FALSE
1758,Espanol Library,appdbimport99,,OLS3,Winterfell Wolves,FALSE
1759,LTTMU,appdbimport100,,LTTMU,Winterfell Wolves,FALSE
1760,MetaData Services - NewClassroom,appdbimport101,,classroom,Winterfell Wolves,FALSE
1762,Avaya Extention-to-Cellular (EC500),appdbimport103,,Avaya Extention-to-Cellular (EC500),CommCoders,FALSE
1765,VPN Phone,appdbimport106,,VPN Phone,Advantage Squad,FALSE
1768,Apollo Disability Services Management System (ADSMS),appdbimport112,,Apollo Disability Services Management System (ADSMS),Philomaths,FALSE
1769,Automated GradeAttendance Change Process (AGCP),appdbimport113,,Automated GradeAttendance Change Process (AGCP),Premium,FALSE
1770,Request (OLS3),appdbimport114,,OLS3,Winterfell Wolves,FALSE
1771,Rubrics,appdbimport115,,classroom,Winterfell Wolves,FALSE
1772,Discovery Software (Rubrix),appdbimport116,,classroom,Winterfell Wolves,FALSE
1773,Transcript Fee,appdbimport118,,Transcript Fee,Premium,FALSE
1777,Faculty Contracts,appdbimport122,,Faculty Contracts,Philomaths,FALSE
1778,Faculty Course Availability,appdbimport123,,Faculty Course Availability,Philomaths,FALSE
1779,Faculty Directed Study Attendance,appdbimport124,,Faculty Directed Study Attendance,Philomaths,FALSE
1781,Faculty Stock Options,appdbimport126,,Faculty Stock Options,Philomaths,FALSE
1782,Faculty View Approved Courses,appdbimport127,,Faculty View Approved Courses,Philomaths,FALSE
1783,Learning Team Toolkit (LTT),appdbimport128,,Learning Team Toolkit (LTT),Winterfell Wolves,FALSE
1784,Materials Handler,appdbimport129,,Materials Handler,Winterfell Wolves,FALSE
1786,Library Admin,appdbimport131,,Library Admin,Premium,FALSE
1793,Avaya One-X Softphone,appdbimport138,,Avaya One-X Softphone,CommCoders,FALSE
1796,AVsT CallXpress with Unified Messaging,appdbimport141,,AVsT CallXpress with Unified Messaging,CommCoders,FALSE
1798,Zone,appdbimport143,,Zone,404's,TRUE
1800,Citrix Web Portal / Storefront,portal_storefront,,Virtual Client Computing (VCC),morphEUS,FALSE
1801,LogMeIn GoTo Assist,appdbimport146,,LogMeIn GoToAssist,morphEUS,FALSE
1806,AppSense Environment Manager,appsense_em,,Virtual Client Computing (VCC),morphEUS,FALSE
1808,Infoblox/DNS,infoblox,,Infoblox/DNS,Future Bytes,FALSE
1809,AiPhone-EasyLobby,appdbimport154,,AiPhone-EasyLobby,Skynet,FALSE
1813,Microsoft Exchange 2007,appdbimport158,,Microsoft Exchange,morphEUS,FALSE
1814,Venafi,venafi,,Venafi,Skynet,TRUE
1817,Consolidated Operational Data Store (CONODS),conods,,Consolidated Operational Data Store (CONODS),Data Divers,FALSE
1819,Cybersource,cybersource,,Cybersource,Capital Gain$,FALSE
1820,Data Products Platform,dpp,,Data Products Platform,Data Divers,FALSE
1822,Embarcadero,embarcadero,,Embarcadero,Data Divers,FALSE
1823,Enrollment Forecast Model (EFM),efm,,Enrollment Forecast Model (EFM),Data Divers,TRUE
1831,MarkView Imaging,markview,,MarkView Imaging,Capital Gain$,TRUE
1833,Office of Research Support Website,ors,,Office of Research Support Website,Premium,FALSE
1836,Oracle Supplier Network (OSN),osn,,Oracle Supplier Network (OSN),Capital Gain$,FALSE
1841,Sabrix,sabrix,,Sabrix,Capital Gain$,FALSE
1848,HP Printer Monitor,appdbimport197,,HP Print Monitor,morphEUS,FALSE
1852,Oracle OEM (Management Services),appdbimport202,,Oracle OEM (Management Services),Data Knights,TRUE
1856,Galaxy,appdbimport207,,Galaxy,Advantage Squad,FALSE
1857,Student Data Warehouse (SDW),sdw,,Student Data Warehouse (SDW),Phoenix Wizards,FALSE
1858,Online Student Information Records Inquiry System (OSIRIS),appdbimport209,,OSIRIS - Online Student Information Records Inquiry System,Phoenix Wizards,FALSE
1859,Memcache,memcache,,Memcache,Premium,TRUE
1860,Legal Database,appdbimport211,,Legal Database,Skynet,FALSE
1861,All in One (LMS Admin),appdbimport212,,All in One (LMS Admin),Premium,FALSE
1862,EZProxy,appdbimport213,,EZProxy,Winterfell Wolves,FALSE
1863,Library,appdbimport214,,Library,Winterfell Wolves,FALSE
1867,HP Network Node Manager (NNM),hp_nnm,,HP Network Node Manager (NNM),Dynamites,FALSE
1868,HP OpenView Operations (OVO),hp_ovo,,HP OpenView Operations (OVO),Dynamites,FALSE
1869,NetMRI,netmri,,NetMRI,Future Bytes,FALSE
1872,Microsoft System Center,appdbimport223,,Microsoft System Center,morphEUS,TRUE
1873,Central Authentication Service 2 - External,cas2_mod,,Single Sign-On (SSO),Skynet,FALSE
1879,WebFilings,webfilings,,WebFilings,Capital Gain$,FALSE
1883,PKI Cert Enrollment Services,pki_cert_enrollment,,Certificate Services (PKI),Skynet,FALSE
1895,Jamf Pro,appdbimport252,,Jamf Pro,morphEUS,FALSE
1896,Microsoft SCVMM Supporting Databases,appdbimport253,,Microsoft System Center 2016,morphEUS,FALSE
1897,JAWs Software (ADA testing tool),appdbimport254,,JAWs Software (ADA testing tool),The Fast and the Curious,FALSE
1901,Agent Terminal Phone,appdbimport258,,Agent Terminal Phone,Advantage Squad,FALSE
1907,Avaya Call Management System,avaya_cms,,Avaya Call Management System,CommCoders,FALSE
1908,Avaya Communication Managers (PBX),appdbimport265,,Avaya Communication Managers (PBX),CommCoders,FALSE
1910,Avaya Unified Messenger (One-X Communicator),appdbimport267,,Avaya Unified Messenger (One-X Communicator),CommCoders,FALSE
1913,Syslog,syslog,,Syslog,Skynet,TRUE
1918,EnCase,appdbimport275,,EnCase,Skynet,FALSE
1920,McAfee,appdbimport277,,McAfee,Skynet,TRUE
1921,Nessus,nessus,,Nessus,Hawkeyes,FALSE
1930,User Registration Application,appdbimport231,,Templating,Premium,FALSE
1931,Hyperion Workspace,hyperion_ws,,Hyperion,Capital Gain$,FALSE
1932,IST (Drupal),ist_drupal,,IST (Drupal),Premium,TRUE
1934,UCP Agent Scripting 2,ucp_as2,,UCP Genesys,Advantage Squad,TRUE
1936,WIU Attendance Web,wiuattweb,,MyWIU,Horizon,FALSE
1947,CISCO - Prime,ciscoprime,,CISCO - Prime,morphEUS,FALSE
1952,Colleague - Global,colleague_global,,WIU Colleague,Horizon,FALSE
1953,Courian,courian,,SecureAuth,Skynet,FALSE
1958,ActiveMQ - Middleware,amq_middleware,1958,ActiveMQ,Bank Roller$,FALSE
1959,Employee Management System (EMS) - Database,ems_database,,EMS - Employee Management System,Philomaths,FALSE
1963,Oracle RAC Dataguard,oracle_rac_dataguard,,Oracle RAC Dataguard,Data Divers,FALSE
1965,TechWeb - Global,tech_web_global,,TechWeb,Avatars,FALSE
1967,WIU Databases,wiu_db,,MyWIU,Horizon,FALSE
1968,E911,e911,,E911,CommCoders,FALSE
1971,eCatalog,ecatalog,,eCatalog,Premium,FALSE
1972,Microsoft Exchange 2003,exchange_2003,,Microsoft Exchange,morphEUS,FALSE
1973,Microsoft Exchange Hybrid,exchange_hybrid,,Microsoft Exchange,morphEUS,FALSE
1976,Hyperion FSED,hyperion_fsed,,Hyperion,Capital Gain$,FALSE
1979,Intermapper,intermapper,,Intermapper,Future Bytes,TRUE
1983,DM Marketing Web Analytics,dm_web_analytics,,DM Marketing Web Analytics,SMEEs,FALSE
1990,PSOC,psoc_security,,PSOC Security Alerter,Skynet,TRUE
1991,RADIUS - wireless auth,radius_wireless,,RADIUS - wireless auth,Skynet,FALSE
1993,Search Cache (Redis),search_cache_redis,,Search Platform,SMEEs,FALSE
1996,Service Depot - SRM Test,service_depot_srm_test,,Service Depot,Avatars,FALSE
1999,SQL Server  - Generic,mssql_server_generic,,DPS Database,Avatars,TRUE
2000,Terminal Services,terminal_services,,Terminal Services,Future Bytes,FALSE
2004,Web Marketing,web_marketing,,Web Marketing,SMEEs,FALSE
2006,Jitterbit,jitterbit,,MyWIU,Horizon,FALSE
2007,WIU Generic Module placeholder,wiu_generic_module,,MyWIU,Horizon,FALSE
2008,Assignment Managment,assignment_managment,,eCampus Classroom Services,Premium,FALSE
2010,Campus Tracking,campus_tracking,,OSIRIS - Online Student Information Records Inquiry System,Phoenix Wizards,FALSE
2011,RISC RN Traffic Analysis,risc_rn_ta,,RISC RN Traffic Analysis,Cloud Ninjas,FALSE
2012,Lead Management Service 2,leadmanagementsvc2,,Lead Management Service,Advantage Squad,TRUE
2014,asar,asar,,Financial Services Platform,Capital Gain$,TRUE
2016,pay247_ecampusws,pay247_ecampusws,,Financial Services Platform,Capital Gain$,TRUE
2025,eXp/Documentum - eXpDctmRest,eXpDctmRest,,eXp/Documentum,404's,TRUE
2026,Knowledge Information Tool,kit,,KIT (Knowledge Information Tool),Avatars,FALSE
2028,enrCenter,enrc,,Enrollment Center (enrCenter),X-Force,FALSE
2030,CS SCCM,system_center_configuration_manager,,Microsoft System Center 2016,morphEUS,TRUE
2031,CS SCOM,scom,,Microsoft System Center 2016,morphEUS,FALSE
2036,Citrix XenApp,citrix_xenapp,,Virtual Client Computing (VCC),morphEUS,FALSE
2037,Citrix XenDesktop,citrix_xendesktop,,Virtual Client Computing (VCC),morphEUS,FALSE
2038,Citrix - Decommissioned,citrix_decomm,,Virtual Client Computing (VCC),morphEUS,FALSE
2039,Citrix Licensing,citrix_licensing,,Virtual Client Computing (VCC),morphEUS,FALSE
2040,Citrix - Supporting Services,citrix_services,,Virtual Client Computing (VCC),morphEUS,FALSE
2044,SysTrack,lakeside_systrack,,Virtual Client Computing (VCC),morphEUS,FALSE
2045,Inova Lightlink,inova,,Inova LightLink,Avatars,FALSE
2046,Moxie,moxie,,Moxie/Talisma,Dare Devils,FALSE
2050,VCC Microsoft Hyper-V,vcc_hyperv,,Virtual Client Computing (VCC),morphEUS,FALSE
2054,UOPX AEM Author,uopx_aem_author,,My Phoenix,Firebird,TRUE
2055,VCC Citrix DB,vcc_citrix_db,,Virtual Client Computing (VCC),morphEUS,FALSE
2056,VCC HyperV Mgmt. (SCVMM),hyperv_mgmt_scvmm,,Virtual Client Computing (VCC),morphEUS,TRUE
2057,CS VMM,cs_vmm,,Microsoft Virtual Machine Manager,morphEUS,FALSE
2058,VCC VMWare Infrastructure,vcc_vmware_core,,Virtual Client Computing (VCC),morphEUS,FALSE
2059,Vital Source,vital_source,,VitalSource,Winterfell Wolves,FALSE
2060,New Classroom - Mock Service V1,mock_service_v1,,classroom,Winterfell Wolves,TRUE
2062,New Classroom - Mock Service V2,mock_service_v2,,classroom,Winterfell Wolves,TRUE
2063,Messaging Adapter,mesg_adapter,,Middleware RabbitMQ Messaging,Bank Roller$,TRUE
2066,fin1098,fin1098,,Financial Services Platform,Capital Gain$,TRUE
2067,Vertica,vertica,,Vertica,Data Divers,FALSE
2070,Vertex,vertex,,Vertex,Capital Gain$,FALSE
2072,CCS - CONTENT CONVERSION SYSTEM  MIGRATION,ccs,,classroom,Winterfell Wolves,FALSE
2073,Employer Agreement Viewer (EAV),eav,,Employer Agreement Viewer (EAV),Dare Devils,FALSE
2074,Shared Services - Corp Apps,ssca,,Middleware Services,Bank Roller$,FALSE
2075,Oracle Platinum Services,oplatsvcs,,Oracle Financials,Capital Gain$,FALSE
2078,DAPS SFTP,dsftp,,Informatica,Data Divers,TRUE
2079,Financials SFTP,fsftp,,Oracle Financials,Capital Gain$,FALSE
2080,IPD Oracle Financials Clone,ipddb,,Oracle Financials,Capital Gain$,FALSE
2083,Microsoft Business Intelligence - Reporting,mbi,,Microsoft Business Intelligence - Reporting,DSS - BI,FALSE
2084,Microsoft SQLServer Reporting Services,ssrs,,Microsoft SQLServer Reporting Services,DSS - BI,TRUE
2086,ASA Reporting Services,asars,,ASA Reporting Services,DSS - BI,FALSE
2088,Adobe Sign,adobesign,,Adobe Sign,404's,FALSE
2090,Service Could Category Search Tool,sccs,,Service Cloud Category Search Tool,Avatars,FALSE
2091,Shiftbid Tool,shiftbid,,Shiftbid Tool,Avatars,FALSE
2092,UCP Genesys Reporting,ucpgr,,UCP Genesys,Advantage Squad,FALSE
2093,Encryption Database,cppenc,,Pay Now,Capital Gain$,FALSE
2099,Relativity Web,relativity_web,,Relativity,Skynet,FALSE
2100,Relativity DB,relativity_db,,Relativity,Skynet,FALSE
2102,Azure Proxy,azureproxy,azpx,RADT,Cloud Ninjas,TRUE
2103,Leave Of Absence LOA,loa,2103,Leave Of Absence LOA,High Roller$,FALSE
2104,JOSSA,jossa,,JOSSA,404's,FALSE
2106,PTE Tracker,ptetracker,,PTE Tracker,404's,FALSE
2107,Apollo CopyKat,copykat,,Apollo CopyKat,404's,FALSE
2108,ROCS,rocs,,Results Oriented Coaching System (ROCS),Dare Devils,TRUE
2109,Navex Global,navex,,Navex Global,"Ethics, Compliance, and Data Privacy (ECDP)",FALSE
2110,RMS Inhouse,rms,,Records Management System (RMS Inhouse,Skynet,FALSE
2111,AEPA,aepa,,AE Production Application (AEPA),404's,FALSE
2112,QASA,qasa,,Quality Assurance Support (QASA),404's,FALSE
2114,Symplicity,symplicity,,Symplicity,Data Divers,FALSE
2115,Windows Jump Hosts,windows_jump_hosts,,Windows Infrastructure Management,Future Bytes,TRUE
2116,Linux Jump Hosts,linux_jump_hosts,,Linux Infrastructure Management,Future Bytes,TRUE
2117,PKI Root CA,pki_root_ca,,Certificate Services (PKI),Skynet,FALSE
2118,PKI Issuing CA,pki_issuing_ca,,Certificate Services (PKI),Skynet,FALSE
2120,PKI OSCP,pki_oscp,,Certificate Services (PKI),Skynet,FALSE
2122,PKI Appliance,pki_appliance,,Certificate Services (PKI),Skynet,FALSE
2123,blackboard,blackboard,,Blackboard Classroom,Winterfell Wolves,FALSE
